Name,Illumination,Contrast,Clarity,Artifacts,Field,Left,Right,left_or_right,fundus_image_type,Quality
img15515,1,1,1,1,1,0,1,right,standard,1
img15516,1,1,1,1,1,1,0,left,standard,1
img15517,1,1,1,1,1,0,1,right,standard,1
img15518,1,1,1,1,1,1,0,left,standard,1
img15519,1,1,1,1,1,0,1,right,standard,1
img15520,1,1,1,1,1,1,0,left,standard,1
img15521,1,1,1,1,1,1,0,left,standard,1
img15522,1,1,1,1,1,0,1,right,standard,1
img15523,1,1,1,1,1,0,1,right,standard,1
img15524,1,1,1,1,1,1,0,left,standard,1
img15525,1,1,1,1,1,0,1,right,standard,1
img15526,1,1,1,1,1,1,0,left,standard,1
img15527,1,1,1,1,1,0,1,right,standard,1
img15528,1,1,1,1,1,1,0,left,standard,1
img15529,1,1,1,1,1,0,1,right,standard,1
img15530,1,1,1,1,1,1,0,left,standard,1
img15531,1,1,1,1,1,0,1,right,standard,1
img15532,1,1,1,1,1,1,0,left,standard,1
img15533,1,1,1,1,1,0,1,right,standard,1
img15534,1,1,1,1,1,1,0,left,standard,1
img15535,1,1,1,1,1,0,1,right,standard,1
img15536,1,1,1,1,1,0,1,right,standard,1
img15537,1,1,1,1,1,1,0,left,standard,1
img15538,1,1,1,1,1,0,1,right,standard,1
img15539,1,1,1,1,1,1,0,left,standard,1
img15540,1,1,1,1,1,0,1,right,standard,1
img15541,1,1,1,1,1,1,0,left,standard,1
img15542,1,1,1,1,1,0,1,right,standard,1
img15543,1,1,1,1,1,1,0,left,standard,1
img15544,1,1,1,1,1,0,1,right,standard,1
img15545,1,1,1,1,1,1,0,left,standard,1
img15546,1,1,1,1,1,0,1,right,standard,1
img15547,1,1,1,1,1,1,0,left,standard,1
img15548,1,1,1,1,1,0,1,right,standard,1
img15549,1,1,1,1,1,1,0,left,standard,1
img15550,1,1,1,1,1,1,0,left,standard,1
img15551,1,1,1,1,1,0,1,right,standard,1
img15552,1,1,1,1,1,0,1,right,standard,1
img15553,1,1,1,1,1,1,0,left,standard,1
img15554,1,1,1,1,1,0,1,right,standard,1
img15555,1,1,1,1,1,1,0,left,standard,1
img15556,1,1,1,1,1,0,1,right,standard,1
img15557,1,1,1,1,1,1,0,left,standard,1
img15558,1,1,1,1,1,1,0,left,standard,1
img15559,1,1,1,1,1,0,1,right,standard,1
img15560,1,1,1,1,1,1,0,left,standard,1
img15561,1,1,1,1,1,0,1,right,standard,1
img15562,1,1,1,1,1,1,0,left,standard,1
img15563,1,1,1,1,1,0,1,right,standard,1
img15564,1,1,1,1,1,1,0,left,standard,1
img15565,1,1,1,1,1,0,1,right,standard,1
img15566,1,1,1,1,1,1,0,left,standard,1
img15567,1,1,1,1,1,0,1,right,standard,1
img15568,1,1,1,1,1,1,0,left,standard,1
img15569,1,1,1,1,1,0,1,right,standard,1
img15570,1,1,1,1,1,1,0,left,standard,1
img15571,1,1,1,1,1,1,0,left,standard,1
img15572,1,1,1,1,1,0,1,right,standard,1
img15573,1,1,1,1,1,0,1,right,standard,1
img15574,1,1,2,1,1,1,0,left,standard,0
img15575,1,1,1,1,1,0,1,right,standard,1
img15576,1,1,1,1,1,1,0,left,standard,1
img15577,1,1,1,1,1,0,1,right,standard,1
img15578,1,1,1,1,1,1,0,left,standard,1
img15579,1,1,1,1,1,0,1,right,standard,1
img15580,1,1,1,1,1,1,0,left,standard,1
img15581,1,1,1,1,1,0,1,right,standard,1
img15582,1,1,1,1,1,1,0,left,standard,1
img15583,1,1,1,1,1,1,0,left,standard,1
img15584,1,1,1,1,1,0,1,right,standard,1
img15585,1,1,1,1,1,0,1,right,standard,1
img15586,1,1,1,1,1,1,0,left,standard,1
img15587,1,1,1,1,1,0,1,right,standard,1
img15588,1,1,1,1,1,1,0,left,standard,1
img15589,1,1,1,1,1,1,0,left,standard,1
img15590,1,1,1,1,1,0,1,right,standard,1
img15591,1,1,1,1,1,1,0,left,standard,1
img15592,1,1,1,1,1,0,1,right,standard,1
img15593,1,1,1,1,1,1,0,left,standard,1
img15594,1,1,1,1,1,1,0,left,standard,1
img15595,1,1,1,1,1,0,1,right,standard,1
img15596,1,1,1,1,1,0,1,right,standard,1
img15597,1,1,1,1,1,1,0,left,standard,1
img15598,1,1,1,1,1,0,1,right,standard,1
img15599,1,1,1,1,1,1,0,left,standard,1
img15600,1,1,1,1,1,0,1,right,standard,1
img15601,1,1,1,1,1,1,0,left,standard,1
img15602,1,1,1,1,1,0,1,right,standard,1
img15603,1,1,1,1,1,1,0,left,standard,1
img15604,1,1,1,1,1,0,1,right,standard,1
img15605,1,1,1,1,1,1,0,left,standard,1
img15606,1,1,1,1,1,0,1,right,standard,1
img15607,1,1,1,1,1,1,0,left,standard,1
img15608,1,1,1,1,1,0,1,right,standard,1
img15609,1,1,1,1,1,1,0,left,standard,1
img15610,1,1,1,1,1,1,0,left,standard,1
img15611,1,1,1,1,1,0,1,right,standard,1
img15612,1,1,1,1,1,1,0,left,standard,1
img15613,1,1,1,1,1,0,1,right,standard,1
img15614,1,1,1,1,1,1,0,left,standard,1
img15615,1,1,1,1,1,0,1,right,standard,1
img15616,1,1,1,1,1,1,0,left,standard,1
img15617,1,1,1,1,1,0,1,right,standard,1
img15618,1,1,1,1,1,1,0,left,standard,1
img15619,1,1,1,1,1,0,1,right,standard,1
img15620,1,1,1,1,1,1,0,left,standard,1
img15621,1,1,1,1,1,0,1,right,standard,1
img15622,1,1,1,1,1,1,0,left,standard,1
img15623,1,1,1,1,1,1,0,left,standard,1
img15624,1,1,1,1,1,0,1,right,standard,1
img15625,1,1,1,1,1,0,1,right,standard,1
img15626,1,1,1,1,1,1,0,left,standard,1
img15627,1,1,1,1,1,0,1,right,standard,1
img15628,1,1,1,1,1,1,0,left,standard,1
img15629,1,1,1,1,1,0,1,right,standard,1
img15630,1,1,1,1,1,1,0,left,standard,1
img15631,1,1,1,1,1,0,1,right,standard,1
img15632,1,1,1,1,1,1,0,left,standard,1
img15633,1,1,1,1,1,0,1,right,standard,1
img15634,1,1,1,1,1,0,1,right,standard,1
img15635,1,1,1,1,1,1,0,left,standard,1
img15636,1,1,1,1,1,0,1,right,standard,1
img15637,1,1,1,1,1,1,0,left,standard,1
img15638,1,1,1,1,1,0,1,right,standard,1
img15639,1,1,1,1,1,1,0,left,standard,1
img15640,1,1,1,1,1,0,1,right,standard,1
img15641,1,1,1,1,1,1,0,left,standard,1
img15642,1,1,1,1,1,0,1,right,standard,1
img15643,1,1,1,1,1,1,0,left,standard,1
img15644,1,1,1,1,1,1,0,left,standard,1
img15645,1,1,1,1,1,0,1,right,standard,1
img15646,1,1,1,1,1,1,0,left,standard,1
img15647,1,1,1,1,1,0,1,right,standard,1
img15648,1,1,1,1,1,0,1,right,standard,1
img15649,1,1,1,1,1,1,0,left,standard,1
img15650,1,1,1,1,1,0,1,right,standard,1
img15651,1,1,1,1,1,1,0,left,standard,1
img15652,1,1,1,1,1,0,1,right,standard,1
img15653,1,1,1,1,1,1,0,left,standard,1
img15654,1,1,1,1,1,1,0,left,standard,1
img15655,1,1,1,1,1,0,1,right,standard,1
img15656,1,1,1,1,1,1,0,left,standard,1
img15657,1,1,1,1,1,0,1,right,standard,1
img15658,1,1,1,1,1,1,0,left,standard,1
img15659,1,1,1,1,1,0,1,right,standard,1
img15660,1,1,1,1,1,1,0,left,standard,1
img15661,1,1,1,1,1,0,1,right,standard,1
img15662,1,1,1,1,1,1,0,left,standard,1
img15663,1,1,1,1,1,1,0,left,standard,1
img15664,1,1,1,1,1,0,1,right,standard,1
img15665,1,1,1,1,1,0,1,right,standard,1
img15666,1,1,1,1,1,1,0,left,standard,1
img15667,1,1,1,1,1,0,1,right,standard,1
img15668,1,1,1,1,1,1,0,left,standard,1
img15669,1,1,1,1,1,1,0,left,standard,1
img15670,1,1,1,1,1,0,1,right,standard,1
img15671,1,1,1,1,1,1,0,left,standard,1
img15672,1,1,1,1,1,0,1,right,standard,1
img15673,1,1,1,1,1,1,0,left,standard,1
img15674,1,1,1,1,1,0,1,right,standard,1
img15675,1,1,1,1,1,1,0,left,standard,1
img15676,1,1,1,1,1,0,1,right,standard,1
img15677,1,1,1,1,1,0,1,right,standard,1
img15678,1,1,1,1,1,1,0,left,standard,1
img15679,1,1,1,1,1,0,1,right,standard,1
img15680,1,1,1,1,1,1,0,left,standard,1
img15681,1,1,1,1,1,0,1,right,standard,1
img15682,1,1,1,1,1,1,0,left,standard,1
img15683,1,1,1,1,1,0,1,right,standard,1
img15684,1,1,1,1,1,1,0,left,standard,1
img15685,1,1,1,1,1,0,1,right,standard,1
img15686,1,1,1,1,1,1,0,left,standard,1
img15687,1,1,1,1,1,0,1,right,standard,1
img15688,1,1,1,1,1,1,0,left,standard,1
img15689,1,1,1,1,1,0,1,right,standard,1
img15690,1,1,1,1,1,1,0,left,standard,1
img15691,1,1,1,1,1,1,0,left,standard,1
img15692,1,1,1,1,1,0,1,right,standard,1
img15693,1,1,1,1,1,0,1,right,standard,1
img15694,1,1,1,1,1,1,0,left,standard,1
img15695,1,1,1,1,1,0,1,right,standard,1
img15696,1,1,1,1,1,1,0,left,standard,1
img15697,1,1,1,1,1,0,1,right,standard,1
img15698,1,1,1,1,1,1,0,left,standard,1
img15699,1,1,1,1,1,0,1,right,standard,1
img15700,1,1,1,1,1,1,0,left,standard,1
img15701,1,1,1,1,1,1,0,left,standard,1
img15702,1,1,1,1,1,0,1,right,standard,1
img15703,1,1,1,1,1,0,1,right,standard,1
img15704,1,1,1,1,1,1,0,left,standard,1
img15705,1,1,1,1,1,0,1,right,standard,1
img15706,1,1,1,1,1,1,0,left,standard,1
img15707,1,1,1,1,1,1,0,left,standard,1
img15708,1,1,1,1,2,0,1,right,standard,0
img15709,1,1,1,1,1,0,1,right,standard,1
img15710,1,1,1,1,1,1,0,left,standard,1
img15711,1,1,1,1,1,0,1,right,standard,1
img15712,1,1,1,1,1,1,0,left,standard,1
img15713,1,1,1,1,1,1,0,left,standard,1
img15714,1,1,1,1,1,0,1,right,standard,1
img15715,1,1,1,1,1,0,1,right,standard,1
img15716,1,1,1,1,1,1,0,left,standard,1
img15717,1,1,1,1,1,1,0,left,standard,1
img15718,1,1,1,1,1,0,1,right,standard,1
img15719,1,1,1,1,1,0,1,right,standard,1
img15720,1,1,1,1,1,1,0,left,standard,1
img15721,1,1,1,1,1,0,1,right,standard,1
img15722,1,1,1,1,1,0,1,right,standard,1
img15723,1,1,1,1,1,1,0,left,standard,1
img15724,1,1,1,1,1,0,1,right,standard,1
img15725,1,1,1,1,1,1,0,left,standard,1
img15726,1,1,1,1,1,0,1,right,standard,1
img15727,1,1,1,1,1,1,0,left,standard,1
img15728,1,1,1,1,1,1,0,left,standard,1
img15729,1,1,1,1,1,0,1,right,standard,1
img15730,1,1,1,1,1,0,1,right,standard,1
img15731,1,1,1,1,1,1,0,left,standard,1
img15732,1,1,1,1,1,0,1,right,standard,1
img15733,1,1,1,1,1,1,0,left,standard,1
img15734,1,1,1,1,1,0,1,right,standard,1
img15735,1,1,1,1,1,1,0,left,standard,1
img15736,1,1,1,1,1,0,1,right,standard,1
img15737,1,1,1,1,1,0,1,right,standard,1
img15738,1,1,1,1,1,0,1,right,standard,1
img15739,1,1,1,1,1,1,0,left,standard,1
img15740,1,1,1,1,1,1,0,left,standard,1
img15741,1,1,1,1,1,0,1,right,standard,1
img15742,1,1,1,1,1,1,0,left,standard,1
img15743,1,1,1,1,1,0,1,right,standard,1
img15744,1,1,1,1,1,0,1,right,standard,1
img15745,1,1,1,1,1,1,0,left,standard,1
img15746,1,1,1,1,1,0,1,right,standard,1
img15747,1,1,1,1,1,0,1,right,standard,1
img15748,1,1,1,1,1,0,1,right,standard,1
img15749,1,1,1,1,1,0,1,right,standard,1
img15750,1,1,1,1,1,1,0,left,standard,1
img15751,1,1,1,1,1,0,1,right,standard,1
img15752,1,1,1,1,1,1,0,left,standard,1
img15753,1,1,1,1,1,1,0,left,standard,1
img15754,1,1,1,1,1,1,0,left,standard,1
img15755,1,1,1,1,1,0,1,right,standard,1
img15756,1,1,1,1,1,0,1,right,standard,1
img15757,1,1,1,1,1,1,0,left,standard,1
img15758,1,1,1,1,1,0,1,right,standard,1
img15759,1,1,1,1,1,1,0,left,standard,1
img15760,1,1,1,1,1,0,1,right,standard,1
img15761,1,1,1,1,1,0,1,right,standard,1
img15762,1,1,1,1,1,1,0,left,standard,1
img15763,1,1,1,1,1,0,1,right,standard,1
img15764,1,1,1,1,1,1,0,left,standard,1
img15765,1,1,1,1,1,1,0,left,standard,1
img15766,1,1,1,1,1,0,1,right,standard,1
img15767,1,1,1,1,1,1,0,left,standard,1
img15768,1,1,1,1,1,0,1,right,standard,1
img15769,1,1,1,1,1,0,1,right,standard,1
img15770,1,1,1,1,1,1,0,left,standard,1
img15771,1,1,1,1,1,0,1,right,standard,1
img15772,1,1,1,1,1,1,0,left,standard,1
img15773,1,1,1,1,1,0,1,right,standard,1
img15774,1,1,1,1,1,1,0,left,standard,1
img15775,1,1,1,1,1,0,1,right,standard,1
img15776,1,1,1,1,1,1,0,left,standard,1
img15777,1,1,1,1,1,0,1,right,standard,1
img15778,1,1,1,1,1,0,1,right,standard,1
img15779,1,1,1,1,1,1,0,left,standard,1
img15780,1,1,1,1,1,0,1,right,standard,1
img15781,1,1,1,1,1,1,0,left,standard,1
img15782,1,1,1,1,1,0,1,right,standard,1
img15783,1,1,1,1,1,1,0,left,standard,1
img15784,1,1,1,1,1,0,1,right,standard,1
img15785,1,1,1,1,1,1,0,left,standard,1
img15786,1,1,1,1,1,1,0,left,standard,1
img15787,1,1,1,1,1,0,1,right,standard,1
img15788,1,1,1,1,1,1,0,left,standard,1
img15789,1,1,1,1,1,0,1,right,standard,1
img15790,1,1,1,1,1,1,0,left,standard,1
img15791,1,1,1,1,2,0,1,right,standard,0
img15792,1,1,1,1,1,0,1,right,standard,1
img15793,1,1,1,1,1,1,0,left,standard,1
img15794,1,1,1,1,1,1,0,left,standard,1
img15795,1,1,1,1,2,0,1,right,standard,0
img15796,1,1,1,1,1,0,1,right,standard,1
img15797,1,1,1,1,1,1,0,left,standard,1
img15798,1,1,1,1,1,0,1,right,standard,1
img15799,1,1,1,1,1,1,0,left,standard,1
img15800,1,1,1,1,1,0,1,right,standard,1
img15801,1,1,1,1,1,1,0,left,standard,1
img15802,1,1,1,1,1,0,1,right,standard,1
img15803,1,1,1,1,1,1,0,left,standard,1
img15804,1,1,1,1,1,0,1,right,standard,1
img15805,1,1,1,1,1,1,0,left,standard,1
img15806,1,1,1,1,1,0,1,right,standard,1
img15807,1,1,1,1,1,1,0,left,standard,1
img15808,1,1,1,1,1,1,0,left,standard,1
img15809,1,1,1,1,1,0,1,right,standard,1
img15810,1,1,1,1,1,0,1,right,standard,1
img15811,1,1,1,1,1,1,0,left,standard,1
img15812,1,1,1,1,1,0,1,right,standard,1
img15813,1,1,1,1,1,1,0,left,standard,1
img15814,1,1,1,1,1,0,1,right,standard,1
img15815,1,1,1,1,1,1,0,left,standard,1
img15816,1,1,1,1,1,0,1,right,standard,1
img15817,1,1,1,1,1,1,0,left,standard,1
img15818,1,1,1,1,1,0,1,right,standard,1
img15819,1,1,1,1,1,1,0,left,standard,1
img15820,1,1,1,1,2,0,1,right,standard,0
img15821,1,1,1,1,1,1,0,left,standard,1
img15822,1,1,1,1,1,0,1,right,standard,1
img15823,1,1,1,1,2,1,0,left,standard,0
img15824,1,1,1,1,1,1,0,left,standard,1
img15825,1,1,1,1,1,0,1,right,standard,1
img15826,1,1,1,1,1,1,0,left,standard,1
img15827,1,1,1,1,1,1,0,left,standard,1
img15828,1,1,1,1,1,0,1,right,standard,1
img15829,1,1,1,1,1,0,1,right,standard,1
img15830,1,1,1,1,1,1,0,left,standard,1
img15831,1,1,1,1,1,0,1,right,standard,1
img15832,1,1,1,1,1,1,0,left,standard,1
img15833,1,1,1,1,1,0,1,right,standard,1
img15834,1,1,1,1,1,1,0,left,standard,1
img15835,1,1,1,1,1,0,1,right,standard,1
img15836,1,1,1,1,1,1,0,left,standard,1
img15837,1,1,1,1,1,0,1,right,standard,1
img15838,1,1,1,1,1,1,0,left,standard,1
img15839,1,1,1,1,1,0,1,right,standard,1
img15840,1,1,1,1,1,1,0,left,standard,1
img15841,1,1,1,1,1,0,1,right,standard,1
img15842,1,1,1,1,1,1,0,left,standard,1
img15843,1,1,1,1,1,0,1,right,standard,1
img15844,1,1,1,1,1,1,0,left,standard,1
img15845,1,1,1,1,1,0,1,right,standard,1
img15846,1,1,1,1,1,1,0,left,standard,1
img15847,1,1,1,1,1,1,0,left,standard,1
img15848,1,1,1,1,1,0,1,right,standard,1
img15849,1,1,1,1,1,0,1,right,standard,1
img15850,1,1,1,1,1,1,0,left,standard,1
img15851,1,1,1,1,1,0,1,right,standard,1
img15852,1,1,1,1,1,1,0,left,standard,1
img15853,1,1,1,1,1,0,1,right,standard,1
img15854,1,1,1,1,1,1,0,left,standard,1
img15855,1,1,1,1,1,0,1,right,standard,1
img15856,1,1,1,1,1,1,0,left,standard,1
img15857,1,1,1,1,1,0,1,right,standard,1
img15858,1,1,1,1,1,0,1,right,standard,1
img15859,1,1,1,1,1,1,0,left,standard,1
img15860,1,1,1,1,1,0,1,right,standard,1
img15861,1,1,1,1,1,1,0,left,standard,1
img15862,1,1,1,1,1,0,1,right,standard,1
img15863,1,1,1,1,1,1,0,left,standard,1
img15864,1,1,1,1,1,0,1,right,standard,1
img15865,1,1,1,1,1,1,0,left,standard,1
img15866,1,1,1,1,1,0,1,right,standard,1
img15867,1,1,1,1,1,1,0,left,standard,1
img15868,1,1,1,1,1,0,1,right,standard,1
img15869,1,1,1,1,1,1,0,left,standard,1
img15870,1,1,1,1,1,0,1,right,standard,1
img15871,1,1,1,1,1,1,0,left,standard,1
img15872,1,1,1,1,1,1,0,left,standard,1
img15873,1,1,1,1,1,0,1,right,standard,1
img15874,1,1,1,1,1,0,1,right,standard,1
img15875,1,1,1,1,1,1,0,left,standard,1
img15876,1,1,1,1,1,0,1,right,standard,1
img15877,1,1,1,1,1,1,0,left,standard,1
img15878,1,1,1,1,1,0,1,right,standard,1
img15879,1,1,1,1,1,1,0,left,standard,1
img15880,1,1,1,1,1,0,1,right,standard,1
img15881,1,1,1,1,1,0,1,right,standard,1
img15882,1,1,1,1,1,1,0,left,standard,1
img15883,1,1,1,1,1,1,0,left,standard,1
img15884,1,1,1,1,1,0,1,right,standard,1
img15885,1,1,1,1,1,1,0,left,standard,1
img15886,1,1,1,1,1,0,1,right,standard,1
img15887,1,1,1,1,1,1,0,left,standard,1
img15888,1,1,1,1,1,1,0,left,standard,1
img15889,1,1,1,1,1,0,1,right,standard,1
img15890,1,1,1,1,2,0,1,right,standard,0
img15891,1,1,1,1,1,1,0,left,standard,1
img15892,1,1,1,1,1,0,1,right,standard,1
img15893,1,1,1,1,1,1,0,left,standard,1
img15894,1,1,1,1,1,0,1,right,standard,1
img15895,1,1,1,1,1,1,0,left,standard,1
img15896,1,1,1,1,1,0,1,right,standard,1
img15897,1,1,1,1,1,1,0,left,standard,1
img15898,1,1,1,1,1,0,1,right,standard,1
img15899,1,1,1,1,1,1,0,left,standard,1
img15900,1,1,1,1,1,0,1,right,standard,1
img15901,1,1,1,1,1,1,0,left,standard,1
img15902,1,1,1,1,1,1,0,left,standard,1
img15903,1,1,1,1,1,0,1,right,standard,1
img15904,1,1,1,1,1,1,0,left,standard,1
img15905,1,1,1,1,1,0,1,right,standard,1
img15906,1,1,1,1,1,0,1,right,standard,1
img15907,1,1,1,1,1,1,0,left,standard,1
img15908,1,1,1,1,1,0,1,right,standard,1
img15909,1,1,1,1,1,0,1,right,standard,1
img15910,1,1,1,1,1,1,0,left,standard,1
img15911,1,1,1,1,1,0,1,right,standard,1
img15912,1,1,1,1,1,1,0,left,standard,1
img15913,1,1,1,1,1,0,1,right,standard,1
img15914,1,1,1,1,1,1,0,left,standard,1
img15915,1,1,1,1,1,0,1,right,standard,1
img15916,1,1,1,1,1,1,0,left,standard,1
img15917,1,1,1,1,1,0,1,right,standard,1
img15918,1,1,1,1,1,1,0,left,standard,1
img15919,1,1,1,1,1,0,1,right,standard,1
img15920,1,1,1,1,1,1,0,left,standard,1
img15921,1,1,1,1,1,0,1,right,standard,1
img15922,1,1,1,1,1,1,0,left,standard,1
img15923,1,1,1,1,1,0,1,right,standard,1
img15924,1,1,1,1,1,1,0,left,standard,1
img15925,1,1,1,1,1,0,1,right,standard,1
img15926,1,1,1,1,2,1,0,left,standard,0
img15927,1,1,1,1,1,0,1,right,standard,1
img15928,1,1,1,1,1,1,0,left,standard,1
img15929,1,1,1,1,1,1,0,left,standard,1
img15930,1,1,1,1,1,0,1,right,standard,1
img15931,1,1,1,1,1,0,1,right,standard,1
img15932,1,1,1,1,1,1,0,left,standard,1
img15933,1,1,1,1,1,0,1,right,standard,1
img15934,1,1,1,1,1,1,0,left,standard,1
img15935,1,1,1,1,1,1,0,left,standard,1
img15936,1,1,1,1,1,0,1,right,standard,1
img15937,1,1,1,1,1,0,1,right,standard,1
img15938,1,1,1,1,1,1,0,left,standard,1
img15939,1,1,1,1,1,0,1,right,standard,1
img15940,1,1,1,1,1,1,0,left,standard,1
img15941,1,1,1,1,1,0,1,right,standard,1
img15942,1,1,1,1,1,1,0,left,standard,1
img15943,1,1,1,1,1,0,1,right,standard,1
img15944,1,1,1,1,1,1,0,left,standard,1
img15945,1,1,1,1,1,1,0,left,standard,1
img15946,1,1,1,1,1,0,1,right,standard,1
img15947,1,1,1,1,1,0,1,right,standard,1
img15948,1,1,1,1,1,0,1,right,standard,1
img15949,1,1,1,1,1,0,1,right,standard,1
img15950,1,1,1,1,1,1,0,left,standard,1
img15951,1,1,1,1,1,0,1,right,standard,1
img15952,1,1,1,1,1,0,1,right,standard,1
img15953,1,1,1,1,1,1,0,left,standard,1
img15954,1,1,1,1,1,0,1,right,standard,1
img15955,1,1,1,1,1,1,0,left,standard,1
img15956,1,1,1,1,1,0,1,right,standard,1
img15957,1,1,1,1,1,1,0,left,standard,1
img15958,1,1,1,1,1,0,1,right,standard,1
img15959,1,1,1,1,1,1,0,left,standard,1
img15960,1,1,1,1,1,0,1,right,standard,1
img15961,1,1,1,1,1,1,0,left,standard,1
img15962,1,1,1,1,1,0,1,right,standard,1
img15963,1,1,1,1,1,1,0,left,standard,1
img15964,1,1,1,1,1,0,1,right,standard,1
img15965,1,1,1,1,1,1,0,left,standard,1
img15966,1,1,1,1,1,0,1,right,standard,1
img15967,1,1,1,1,1,1,0,left,standard,1
img15968,1,1,1,1,1,0,1,right,standard,1
img15969,1,1,1,1,1,0,1,right,standard,1
img15970,1,1,1,1,1,1,0,left,standard,1
img15971,1,1,1,1,1,0,1,right,standard,1
img15972,1,1,1,1,1,1,0,left,standard,1
img15973,1,1,1,1,1,0,1,right,standard,1
img15974,1,1,1,1,1,1,0,left,standard,1
img15975,1,1,1,1,1,0,1,right,standard,1
img15976,1,1,1,1,1,1,0,left,standard,1
img15977,1,1,1,1,1,0,1,right,standard,1
img15978,1,1,1,1,1,1,0,left,standard,1
img15979,1,1,1,1,1,0,1,right,standard,1
img15980,1,1,1,1,1,1,0,left,standard,1
img15981,1,1,1,1,1,0,1,right,standard,1
img15982,1,1,1,1,1,1,0,left,standard,1
img15983,1,1,1,1,1,0,1,right,standard,1
img15984,1,1,1,1,1,1,0,left,standard,1
img15985,1,1,1,1,1,0,1,right,standard,1
img15986,1,1,1,1,1,1,0,left,standard,1
img15987,1,1,1,1,1,0,1,right,standard,1
img15988,1,1,1,1,1,1,0,left,standard,1
img15989,1,1,1,1,1,0,1,right,standard,1
img15990,1,1,1,1,1,1,0,left,standard,1
img15991,1,1,1,1,1,0,1,right,standard,1
img15992,1,1,1,1,1,1,0,left,standard,1
img15993,1,1,1,1,1,1,0,left,standard,1
img15994,1,1,1,1,1,0,1,right,standard,1
img15995,1,1,1,1,1,1,0,left,standard,1
img15996,1,1,1,1,1,0,1,right,standard,1
img15997,1,1,1,1,1,0,1,right,standard,1
img15998,1,1,1,1,1,1,0,left,standard,1
img15999,1,1,1,1,1,0,1,right,standard,1
img16000,1,1,1,1,1,1,0,left,standard,1
img16001,1,1,1,1,1,0,1,right,standard,1
img16002,1,1,1,1,1,1,0,left,standard,1
img16003,1,1,1,1,1,0,1,right,standard,1
img16004,1,1,1,1,1,1,0,left,standard,1
img16005,1,1,1,1,1,0,1,right,standard,1
img16006,1,1,1,1,1,1,0,left,standard,1
img16007,1,1,1,1,1,1,0,left,standard,1
img16008,1,1,1,1,2,0,1,right,standard,0
img16009,1,1,1,1,1,1,0,left,standard,1
img16010,1,1,1,1,1,0,1,right,standard,1
img16011,1,1,1,1,1,1,0,left,standard,1
img16012,1,1,1,1,2,0,1,right,standard,0
img16013,1,1,1,1,1,1,0,left,standard,1
img16014,1,1,1,1,1,0,1,right,standard,1
img16015,1,1,1,1,1,1,0,left,standard,1
img16016,1,1,1,1,1,0,1,right,standard,1
img16017,1,1,1,1,1,1,0,left,standard,1
img16018,1,1,1,1,1,0,1,right,standard,1
img16019,1,1,1,1,1,1,0,left,standard,1
img16020,1,1,1,1,1,0,1,right,standard,1
img16021,1,1,1,1,1,1,0,left,standard,1
img16022,1,1,1,1,1,0,1,right,standard,1
img16023,1,1,1,1,1,1,0,left,standard,1
img16024,1,1,1,1,1,0,1,right,standard,1
img16025,1,1,1,1,1,1,0,left,standard,1
img16026,1,1,1,1,1,0,1,right,standard,1
img16027,1,1,1,1,1,1,0,left,standard,1
img16028,1,1,1,1,1,0,1,right,standard,1
img16029,1,1,1,1,1,1,0,left,standard,1
img16030,1,1,1,1,2,0,1,right,standard,0
img16031,1,1,1,1,1,1,0,left,standard,1
img16032,1,1,1,1,1,0,1,right,standard,1
img16033,1,1,1,1,1,0,1,right,standard,1
img16034,1,1,1,1,1,1,0,left,standard,1
img16035,1,1,1,1,1,0,1,right,standard,1
img16036,1,1,1,1,1,1,0,left,standard,1
img16037,1,1,1,1,1,0,1,right,standard,1
img16038,1,1,1,1,1,1,0,left,standard,1
img16039,1,1,1,1,1,0,1,right,standard,1
img16040,1,1,1,1,1,1,0,left,standard,1
img16041,1,1,1,1,1,0,1,right,standard,1
img16042,1,1,1,1,1,1,0,left,standard,1
img16043,1,1,1,1,1,0,1,right,standard,1
img16044,1,1,1,1,1,1,0,left,standard,1
img16045,1,1,1,1,1,0,1,right,standard,1
img16046,1,1,1,1,1,1,0,left,standard,1
img16047,1,1,1,1,1,0,1,right,standard,1
img16048,1,1,1,1,1,1,0,left,standard,1
img16049,1,1,1,1,1,0,1,right,standard,1
img16050,1,1,1,1,1,1,0,left,standard,1
img16051,1,1,1,1,1,1,0,left,standard,1
img16052,1,1,1,1,1,0,1,right,standard,1
img16053,1,1,1,1,1,0,1,right,standard,1
img16054,1,1,1,1,1,1,0,left,standard,1
img16055,1,1,1,1,1,1,0,left,standard,1
img16056,1,1,1,1,1,0,1,right,standard,1
img16057,1,1,1,1,1,0,1,right,standard,1
img16058,1,1,1,1,1,1,0,left,standard,1
img16059,1,1,1,1,1,0,1,right,standard,1
img16060,1,1,1,1,1,1,0,left,standard,1
img16061,1,1,1,1,1,0,1,right,standard,1
img16062,1,1,1,1,1,1,0,left,standard,1
img16063,1,1,1,1,1,0,1,right,standard,1
img16064,1,1,1,1,1,1,0,left,standard,1
img16065,1,1,1,1,1,1,0,left,standard,1
img16066,1,1,1,1,2,0,1,right,standard,0
img16067,1,1,1,1,1,1,0,left,standard,1
img16068,1,1,1,1,1,0,1,right,standard,1
