name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source
img14262,1,1,1,1,1,1,1,0,left,standard,brset
img14263,1,1,1,1,1,1,0,1,right,standard,brset
img14264,1,1,1,1,1,1,1,0,left,standard,brset
img14265,1,1,1,1,1,1,0,1,right,standard,brset
img14266,1,1,1,1,1,1,1,0,left,standard,brset
img14267,1,1,1,1,1,1,1,0,left,standard,brset
img14268,1,1,1,1,1,1,0,1,right,standard,brset
img14269,1,1,1,1,1,1,0,1,right,standard,brset
img14270,1,1,1,1,1,1,1,0,left,standard,brset
img14271,1,1,1,1,1,1,0,1,right,standard,brset
img14272,1,1,1,1,1,1,1,0,left,standard,brset
img14273,1,1,1,1,1,1,0,1,right,standard,brset
img14274,1,1,1,1,1,1,1,0,left,standard,brset
img14275,1,1,1,1,1,1,0,1,right,standard,brset
img14276,1,1,1,1,1,1,1,0,left,standard,brset
img14277,1,1,1,1,1,1,0,1,right,standard,brset
img14278,1,1,1,1,1,1,1,0,left,standard,brset
img14279,1,1,1,1,1,1,0,1,right,standard,brset
img14280,1,1,1,1,1,1,1,0,left,standard,brset
img14281,1,1,1,1,1,1,1,0,left,standard,brset
img14282,1,1,1,1,1,1,0,1,right,standard,brset
img14283,1,1,1,1,1,1,0,1,right,standard,brset
img14284,1,1,1,1,1,1,1,0,left,standard,brset
img14285,1,1,1,1,1,1,0,1,right,standard,brset
img14286,1,1,1,1,1,1,1,0,left,standard,brset
img14287,1,1,1,1,1,1,0,1,right,standard,brset
img14288,1,1,1,1,1,1,1,0,left,standard,brset
img14289,1,1,1,1,1,1,0,1,right,standard,brset
img14290,1,1,1,1,1,1,1,0,left,standard,brset
img14291,1,1,1,1,1,1,0,1,right,standard,brset
img14292,1,1,1,1,1,1,1,0,left,standard,brset
img14293,1,1,1,1,1,1,0,1,right,standard,brset
img14294,1,1,1,1,1,1,1,0,left,standard,brset
img14295,1,1,1,1,1,1,0,1,right,standard,brset
img14296,1,1,1,1,1,1,1,0,left,standard,brset
img14297,1,1,1,1,1,1,0,1,right,standard,brset
img14298,1,1,1,1,1,1,1,0,left,standard,brset
img14299,1,1,1,1,1,1,0,1,right,standard,brset
img14300,1,1,1,1,0,0,1,0,left,standard,brset
img14301,1,1,1,1,1,1,0,1,right,standard,brset
img14302,1,1,1,1,1,1,1,0,left,standard,brset
img14303,1,1,1,1,1,1,0,1,right,standard,brset
img14304,1,1,1,1,0,0,1,0,left,standard,brset
img14305,1,1,1,1,1,1,0,1,right,standard,brset
img14306,1,1,1,1,1,1,1,0,left,standard,brset
img14307,1,1,1,1,1,1,1,0,left,standard,brset
img14308,1,1,1,1,1,1,0,1,right,standard,brset
img14309,1,1,1,1,1,1,1,0,left,standard,brset
img14310,1,1,1,1,1,1,0,1,right,standard,brset
img14311,1,1,1,1,1,1,0,1,right,standard,brset
img14312,1,1,1,1,1,1,1,0,left,standard,brset
img14313,1,1,1,1,1,1,1,0,left,standard,brset
img14314,1,1,1,1,1,1,0,1,right,standard,brset
img14315,1,1,1,1,1,1,0,1,right,standard,brset
img14316,1,1,1,1,1,1,1,0,left,standard,brset
img14317,1,1,1,1,1,1,0,1,right,standard,brset
img14318,1,1,1,1,1,1,1,0,left,standard,brset
img14319,1,1,1,1,1,1,0,1,right,standard,brset
img14320,1,1,0,1,1,0,1,0,left,standard,brset
img14321,1,1,1,1,1,1,0,1,right,standard,brset
img14322,1,1,1,1,1,1,1,0,left,standard,brset
img14323,1,1,1,1,1,1,0,1,right,standard,brset
img14324,1,1,1,1,1,1,1,0,left,standard,brset
img14325,1,1,1,1,1,1,0,1,right,standard,brset
img14326,1,1,1,1,1,1,1,0,left,standard,brset
img14327,1,1,1,1,1,1,0,1,right,standard,brset
img14328,1,1,1,1,1,1,1,0,left,standard,brset
img14329,1,1,1,1,1,1,1,0,left,standard,brset
img14330,1,1,1,1,1,1,0,1,right,standard,brset
img14331,1,1,1,1,1,1,0,1,right,standard,brset
img14332,1,1,1,1,1,1,1,0,left,standard,brset
img14333,1,1,1,1,1,1,0,1,right,standard,brset
img14334,1,1,1,1,1,1,1,0,left,standard,brset
img14335,1,1,1,1,1,1,1,0,left,standard,brset
img14336,1,1,1,1,1,1,0,1,right,standard,brset
img14337,1,1,1,1,1,1,0,1,right,standard,brset
img14338,1,1,1,1,1,1,1,0,left,standard,brset
img14339,1,1,1,1,1,1,1,0,left,standard,brset
img14340,1,1,1,1,1,1,0,1,right,standard,brset
img14341,1,1,1,1,1,1,1,0,left,standard,brset
img14342,1,1,1,1,1,1,0,1,right,standard,brset
img14343,1,1,1,1,1,1,0,1,right,standard,brset
img14344,1,1,1,1,1,1,0,1,right,standard,brset
img14345,1,1,1,1,1,1,1,0,left,standard,brset
img14346,1,1,1,1,1,1,0,1,right,standard,brset
img14347,1,1,1,1,1,1,1,0,left,standard,brset
img14348,1,1,0,1,1,0,0,1,right,standard,brset
img14349,1,1,0,1,1,0,1,0,left,standard,brset
img14350,1,1,1,1,1,1,0,1,right,standard,brset
img14351,1,1,1,1,1,1,1,0,left,standard,brset
img14352,1,1,1,1,1,1,0,1,right,standard,brset
img14353,1,1,1,1,1,1,1,0,left,standard,brset
img14354,1,1,1,1,1,1,1,0,left,standard,brset
img14355,1,1,1,1,1,1,0,1,right,standard,brset
img14356,1,1,1,1,1,1,0,1,right,standard,brset
img14357,1,1,1,1,1,1,1,0,left,standard,brset
img14358,1,1,1,1,1,1,0,1,right,standard,brset
img14359,1,1,1,1,1,1,1,0,left,standard,brset
img14360,1,1,1,1,1,1,0,1,right,standard,brset
img14361,1,1,1,1,1,1,1,0,left,standard,brset
img14362,1,1,1,1,1,1,0,1,right,standard,brset
img14363,1,1,0,1,1,0,1,0,left,standard,brset
img14364,1,1,1,1,1,1,0,1,right,standard,brset
img14365,1,1,1,1,0,0,1,0,left,standard,brset
img14366,1,1,1,1,1,1,0,1,right,standard,brset
img14367,1,1,1,1,1,1,1,0,left,standard,brset
img14368,1,1,1,1,1,1,1,0,left,standard,brset
img14369,1,1,1,1,1,1,0,1,right,standard,brset
img14370,1,1,1,1,1,1,0,1,right,standard,brset
img14371,1,1,1,1,1,1,1,0,left,standard,brset
img14372,1,1,1,1,1,1,0,1,right,standard,brset
img14373,1,1,1,1,1,1,1,0,left,standard,brset
img14374,1,1,1,1,1,1,0,1,right,standard,brset
img14375,1,1,1,1,1,1,1,0,left,standard,brset
img14376,1,1,1,1,1,1,0,1,right,standard,brset
img14377,1,1,1,1,1,1,1,0,left,standard,brset
img14378,1,1,1,1,1,1,0,1,right,standard,brset
img14379,1,1,1,1,1,1,1,0,left,standard,brset
img14380,1,1,1,1,1,1,0,1,right,standard,brset
img14381,1,1,1,1,1,1,1,0,left,standard,brset
img14382,1,1,1,1,1,1,0,1,right,standard,brset
img14383,1,1,1,1,1,1,1,0,left,standard,brset
img14384,1,1,1,1,1,1,0,1,right,standard,brset
img14385,1,1,1,1,1,1,1,0,left,standard,brset
img14386,1,1,1,1,1,1,1,0,left,standard,brset
img14387,1,1,1,1,1,1,0,1,right,standard,brset
img14388,1,1,1,1,1,1,0,1,right,standard,brset
img14389,1,1,1,1,1,1,1,0,left,standard,brset
img14390,1,1,1,1,1,1,0,1,right,standard,brset
img14391,1,1,1,1,1,1,1,0,left,standard,brset
img14392,1,1,1,1,0,0,0,1,right,standard,brset
img14393,1,1,1,1,1,1,1,0,left,standard,brset
img14394,1,1,1,1,1,1,0,1,right,standard,brset
img14395,1,1,1,1,1,1,1,0,left,standard,brset
img14396,1,1,1,1,1,1,1,0,left,standard,brset
img14397,1,1,1,1,1,1,0,1,right,standard,brset
img14398,1,1,1,1,1,1,0,1,right,standard,brset
img14399,1,1,1,1,1,1,1,0,left,standard,brset
img14400,1,1,1,1,1,1,0,1,right,standard,brset
img14401,1,1,1,1,1,1,1,0,left,standard,brset
img14402,1,1,1,1,1,1,0,1,right,standard,brset
img14403,1,1,1,1,1,1,1,0,left,standard,brset
img14404,1,1,1,1,1,1,0,1,right,standard,brset
img14405,1,1,1,1,1,1,1,0,left,standard,brset
img14406,1,1,1,1,1,1,1,0,left,standard,brset
img14407,1,1,1,1,1,1,0,1,right,standard,brset
img14408,1,1,1,1,1,1,0,1,right,standard,brset
img14409,1,1,1,1,1,1,1,0,left,standard,brset
img14410,1,1,1,1,1,1,0,1,right,standard,brset
img14411,1,1,1,1,1,1,1,0,left,standard,brset
img14412,1,1,1,1,1,1,0,1,right,standard,brset
img14413,1,1,1,1,1,1,1,0,left,standard,brset
img14414,1,1,1,1,1,1,0,1,right,standard,brset
img14415,1,1,1,1,1,1,1,0,left,standard,brset
img14416,1,1,1,1,1,1,0,1,right,standard,brset
img14417,1,1,1,1,1,1,1,0,left,standard,brset
img14418,1,1,1,1,1,1,0,1,right,standard,brset
img14419,1,1,1,1,1,1,0,1,right,standard,brset
img14420,1,1,1,1,1,1,1,0,left,standard,brset
img14421,1,1,1,1,1,1,0,1,right,standard,brset
img14422,1,1,1,1,1,1,0,1,right,standard,brset
img14423,1,1,1,1,1,1,1,0,left,standard,brset
img14424,1,1,1,1,1,1,0,1,right,standard,brset
img14425,1,1,1,1,1,1,1,0,left,standard,brset
img14426,1,1,1,1,1,1,0,1,right,standard,brset
img14427,1,1,1,1,1,1,1,0,left,standard,brset
img14428,1,1,1,1,0,0,0,1,right,standard,brset
img14429,1,1,1,1,1,1,1,0,left,standard,brset
img14430,1,1,1,1,1,1,0,1,right,standard,brset
img14431,1,1,1,1,1,1,1,0,left,standard,brset
img14432,1,1,1,1,1,1,0,1,right,standard,brset
img14433,1,1,1,1,1,1,1,0,left,standard,brset
img14434,1,1,1,1,1,1,0,1,right,standard,brset
img14435,1,1,1,1,1,1,1,0,left,standard,brset
img14436,1,1,1,1,0,0,0,1,right,standard,brset
img14437,1,1,1,1,1,1,1,0,left,standard,brset
img14438,1,1,1,1,1,1,0,1,right,standard,brset
img14439,1,1,1,1,1,1,1,0,left,standard,brset
img14440,1,1,1,1,1,1,0,1,right,standard,brset
img14441,1,1,1,1,1,1,1,0,left,standard,brset
img14442,1,1,1,1,1,1,0,1,right,standard,brset
img14443,1,1,1,1,1,1,1,0,left,standard,brset
img14444,1,1,1,1,1,1,1,0,left,standard,brset
img14445,1,1,1,1,1,1,0,1,right,standard,brset
img14446,1,1,1,1,1,1,0,1,right,standard,brset
img14447,1,1,1,1,1,1,1,0,left,standard,brset
img14448,1,1,1,1,1,1,0,1,right,standard,brset
img14449,1,1,1,1,1,1,1,0,left,standard,brset
img14450,1,1,1,1,1,1,0,1,right,standard,brset
img14451,1,1,1,1,1,1,1,0,left,standard,brset
img14452,1,1,1,1,1,1,0,1,right,standard,brset
img14453,1,1,1,1,1,1,1,0,left,standard,brset
img14454,1,1,1,1,1,1,0,1,right,standard,brset
img14455,1,1,1,1,1,1,1,0,left,standard,brset
img14456,1,1,1,1,1,1,0,1,right,standard,brset
img14457,1,1,1,1,1,1,1,0,left,standard,brset
img14458,1,1,1,1,0,0,0,1,right,standard,brset
img14459,1,1,1,1,1,1,1,0,left,standard,brset
img14460,1,1,0,1,1,0,0,1,right,standard,brset
img14461,1,1,0,1,1,0,1,0,left,standard,brset
img14462,1,1,1,1,1,1,0,1,right,standard,brset
img14463,1,1,1,1,1,1,1,0,left,standard,brset
img14464,1,1,1,1,1,1,0,1,right,standard,brset
img14465,1,1,1,1,1,1,1,0,left,standard,brset
img14466,1,1,1,1,1,1,1,0,left,standard,brset
img14467,1,1,1,1,1,1,0,1,right,standard,brset
img14468,1,1,1,1,1,1,0,1,right,standard,brset
img14469,1,1,1,1,1,1,1,0,left,standard,brset
img14470,1,1,1,1,1,1,0,1,right,standard,brset
img14471,1,1,1,1,1,1,1,0,left,standard,brset
img14472,1,1,1,1,1,1,0,1,right,standard,brset
img14473,1,1,1,1,1,1,1,0,left,standard,brset
img14474,1,1,1,1,0,0,0,1,right,standard,brset
img14475,1,1,0,1,1,0,1,0,left,standard,brset
img14476,1,1,1,1,1,1,0,1,right,standard,brset
img14477,1,1,1,1,1,1,1,0,left,standard,brset
img14478,1,1,1,1,1,1,0,1,right,standard,brset
img14479,1,1,1,1,1,1,1,0,left,standard,brset
img14480,1,1,1,1,1,1,0,1,right,standard,brset
img14481,1,1,1,1,1,1,1,0,left,standard,brset
img14482,1,1,1,1,1,1,0,1,right,standard,brset
img14483,1,1,1,1,1,1,1,0,left,standard,brset
img14484,1,1,1,1,1,1,0,1,right,standard,brset
img14485,1,1,1,1,1,1,1,0,left,standard,brset
img14486,1,1,1,1,1,1,1,0,left,standard,brset
img14487,1,1,1,1,1,1,0,1,right,standard,brset
img14488,1,1,1,1,1,1,1,0,left,standard,brset
img14489,1,1,1,1,1,1,0,1,right,standard,brset
img14490,1,1,1,1,1,1,0,1,right,standard,brset
img14491,1,1,1,1,1,1,1,0,left,standard,brset
img14492,1,1,1,1,1,1,0,1,right,standard,brset
img14493,1,1,1,1,1,1,1,0,left,standard,brset
img14494,1,1,1,1,1,1,0,1,right,standard,brset
img14495,1,1,1,1,1,1,1,0,left,standard,brset
img14496,1,1,1,1,1,1,0,1,right,standard,brset
img14497,1,1,1,1,1,1,1,0,left,standard,brset
img14498,1,1,1,1,1,1,1,0,left,standard,brset
img14499,1,1,1,1,1,1,0,1,right,standard,brset
img14500,1,1,1,1,1,1,1,0,left,standard,brset
img14501,1,1,1,1,0,0,0,1,right,standard,brset
img14502,1,1,1,1,1,1,0,1,right,standard,brset
img14503,1,1,1,1,1,1,1,0,left,standard,brset
img14504,1,1,1,1,1,1,0,1,right,standard,brset
img14505,1,1,1,1,1,1,1,0,left,standard,brset
img14506,1,1,1,1,1,1,0,1,right,standard,brset
img14507,1,1,1,1,1,1,1,0,left,standard,brset
img14508,1,1,1,1,1,1,1,0,left,standard,brset
img14509,1,1,1,1,1,1,0,1,right,standard,brset
img14510,1,1,1,1,1,1,0,1,right,standard,brset
img14511,1,1,1,1,1,1,1,0,left,standard,brset
img14512,1,1,1,1,1,1,0,1,right,standard,brset
img14513,1,1,1,1,1,1,1,0,left,standard,brset
img14514,1,1,1,1,1,1,1,0,left,standard,brset
img14515,1,1,1,1,1,1,0,1,right,standard,brset
img14516,1,1,1,1,1,1,0,1,right,standard,brset
img14517,1,1,1,1,1,1,1,0,left,standard,brset
img14518,1,1,1,1,1,1,0,1,right,standard,brset
img14519,1,1,1,1,1,1,1,0,left,standard,brset
img14520,1,1,1,1,1,1,0,1,right,standard,brset
img14521,1,1,1,1,1,1,1,0,left,standard,brset
img14522,1,1,1,1,1,1,0,1,right,standard,brset
img14523,1,1,1,1,1,1,1,0,left,standard,brset
img14524,1,1,1,1,1,1,0,1,right,standard,brset
img14525,1,1,1,1,1,1,1,0,left,standard,brset
img14526,1,1,1,1,1,1,0,1,right,standard,brset
img14527,1,1,1,1,1,1,1,0,left,standard,brset
img14528,1,1,1,1,1,1,0,1,right,standard,brset
img14529,1,1,1,1,1,1,1,0,left,standard,brset
img14530,1,1,1,1,1,1,0,1,right,standard,brset
img14531,1,1,1,1,1,1,1,0,left,standard,brset
img14532,1,1,1,1,1,1,0,1,right,standard,brset
img14533,1,1,1,1,1,1,1,0,left,standard,brset
img14534,1,1,1,1,1,1,0,1,right,standard,brset
img14535,1,1,1,1,1,1,1,0,left,standard,brset
img14536,1,1,1,1,1,1,0,1,right,standard,brset
img14537,1,1,1,1,1,1,1,0,left,standard,brset
img14538,1,1,1,1,1,1,0,1,right,standard,brset
img14539,1,1,1,1,1,1,1,0,left,standard,brset
img14540,1,1,1,1,1,1,0,1,right,standard,brset
img14541,1,1,1,1,1,1,1,0,left,standard,brset
img14542,1,1,1,1,1,1,0,1,right,standard,brset
img14543,1,1,1,1,1,1,1,0,left,standard,brset
img14544,1,1,1,1,1,1,0,1,right,standard,brset
img14545,1,1,1,1,1,1,1,0,left,standard,brset
img14546,1,1,1,1,1,1,1,0,left,standard,brset
img14547,1,1,1,1,1,1,0,1,right,standard,brset
img14548,1,1,1,1,1,1,1,0,left,standard,brset
img14549,1,1,1,1,1,1,0,1,right,standard,brset
img14550,1,1,1,1,1,1,1,0,left,standard,brset
img14551,1,1,1,1,1,1,1,0,left,standard,brset
img14552,1,1,1,1,1,1,0,1,right,standard,brset
img14553,1,1,1,1,1,1,0,1,right,standard,brset
img14554,1,1,1,1,1,1,1,0,left,standard,brset
img14555,1,1,1,1,1,1,0,1,right,standard,brset
img14556,1,1,1,1,1,1,1,0,left,standard,brset
img14557,1,1,1,1,1,1,0,1,right,standard,brset
img14558,1,1,1,1,1,1,1,0,left,standard,brset
img14559,1,1,1,1,1,1,1,0,left,standard,brset
img14560,1,1,1,1,1,1,0,1,right,standard,brset
img14561,1,1,1,1,1,1,1,0,left,standard,brset
img14562,1,1,1,1,1,1,0,1,right,standard,brset
img14563,1,1,1,1,1,1,0,1,right,standard,brset
img14564,1,1,1,1,1,1,1,0,left,standard,brset
img14565,1,1,1,1,1,1,0,1,right,standard,brset
img14566,1,1,1,1,1,1,1,0,left,standard,brset
img14567,1,1,1,1,1,1,0,1,right,standard,brset
img14568,1,1,1,1,1,1,1,0,left,standard,brset
img14569,1,1,1,1,1,1,0,1,right,standard,brset
img14570,1,1,1,1,1,1,1,0,left,standard,brset
img14571,1,1,1,1,1,1,1,0,left,standard,brset
img14572,1,1,1,1,1,1,0,1,right,standard,brset
img14573,1,1,1,1,1,1,0,1,right,standard,brset
img14574,1,1,1,1,1,1,1,0,left,standard,brset
img14575,1,1,1,1,1,1,0,1,right,standard,brset
img14576,1,1,1,1,1,1,1,0,left,standard,brset
img14577,1,1,1,1,1,1,1,0,left,standard,brset
img14578,1,1,1,1,1,1,0,1,right,standard,brset
img14579,1,1,1,1,1,1,0,1,right,standard,brset
img14580,1,1,1,1,1,1,1,0,left,standard,brset
img14581,1,1,1,1,1,1,0,1,right,standard,brset
img14582,1,1,1,1,1,1,1,0,left,standard,brset
img14583,1,1,1,1,1,1,0,1,right,standard,brset
img14584,1,1,1,1,1,1,1,0,left,standard,brset
img14585,1,1,1,1,1,1,0,1,right,standard,brset
img14586,1,1,1,1,1,1,1,0,left,standard,brset
img14587,1,1,1,1,1,1,0,1,right,standard,brset
img14588,1,1,1,1,0,0,1,0,left,standard,brset
img14589,1,1,1,1,1,1,1,0,left,standard,brset
img14590,1,1,1,1,1,1,0,1,right,standard,brset
img14591,1,1,1,1,1,1,0,1,right,standard,brset
img14592,1,1,1,1,1,1,1,0,left,standard,brset
img14593,1,1,1,1,1,1,0,1,right,standard,brset
img14594,1,1,1,1,1,1,1,0,left,standard,brset
img14595,1,1,1,1,1,1,0,1,right,standard,brset
img14596,1,1,1,1,1,1,1,0,left,standard,brset
img14597,1,1,1,1,1,1,1,0,left,standard,brset
img14598,1,1,1,1,1,1,0,1,right,standard,brset
img14599,1,1,1,1,1,1,0,1,right,standard,brset
img14600,1,1,1,1,1,1,1,0,left,standard,brset
img14601,1,1,1,1,1,1,0,1,right,standard,brset
img14602,1,1,1,1,1,1,1,0,left,standard,brset
img14603,1,1,1,1,1,1,0,1,right,standard,brset
img14604,1,1,1,1,1,1,1,0,left,standard,brset
img14605,1,1,1,1,1,1,0,1,right,standard,brset
img14606,1,1,1,1,1,1,1,0,left,standard,brset
img14607,1,1,1,1,1,1,1,0,left,standard,brset
img14608,1,1,1,1,1,1,0,1,right,standard,brset
img14609,1,1,1,1,1,1,0,1,right,standard,brset
img14610,1,1,1,1,1,1,1,0,left,standard,brset
img14611,1,1,1,1,1,1,0,1,right,standard,brset
img14612,1,1,1,1,1,1,1,0,left,standard,brset
img14613,1,1,1,1,1,1,0,1,right,standard,brset
img14614,1,1,1,1,1,1,1,0,left,standard,brset
img14615,1,1,1,1,1,1,0,1,right,standard,brset
img14616,1,1,1,1,1,1,1,0,left,standard,brset
img14617,1,1,1,1,1,1,0,1,right,standard,brset
img14618,1,1,1,1,1,1,1,0,left,standard,brset
img14619,1,1,1,1,1,1,0,1,right,standard,brset
img14620,1,1,1,1,1,1,1,0,left,standard,brset
img14621,1,1,1,1,1,1,1,0,left,standard,brset
img14622,1,1,1,1,1,1,0,1,right,standard,brset
img14623,1,1,1,1,1,1,0,1,right,standard,brset
img14624,1,1,1,1,1,1,1,0,left,standard,brset
img14625,1,1,1,1,1,1,0,1,right,standard,brset
img14626,1,1,1,1,1,1,1,0,left,standard,brset
img14627,1,1,1,1,1,1,0,1,right,standard,brset
img14628,1,1,1,1,1,1,1,0,left,standard,brset
img14629,1,1,1,1,1,1,1,0,left,standard,brset
img14630,1,1,1,1,1,1,0,1,right,standard,brset
img14631,1,1,1,1,1,1,0,1,right,standard,brset
img14632,1,1,1,1,1,1,1,0,left,standard,brset
img14633,1,1,1,1,1,1,0,1,right,standard,brset
img14634,1,1,1,1,1,1,1,0,left,standard,brset
img14635,1,1,1,1,1,1,0,1,right,standard,brset
img14636,1,1,1,1,1,1,1,0,left,standard,brset
img14637,1,1,1,1,1,1,1,0,left,standard,brset
img14638,1,1,1,1,1,1,0,1,right,standard,brset
img14639,1,1,1,1,1,1,0,1,right,standard,brset
img14640,1,1,1,1,1,1,1,0,left,standard,brset
img14641,0,0,1,1,1,0,0,1,right,standard,brset
img14642,0,0,1,1,1,0,1,0,left,standard,brset
img14643,1,1,1,1,1,1,0,1,right,standard,brset
img14644,1,1,1,1,1,1,1,0,left,standard,brset
img14645,1,1,1,1,1,1,0,1,right,standard,brset
img14646,1,1,1,1,1,1,1,0,left,standard,brset
img14647,1,1,1,1,1,1,0,1,right,standard,brset
img14648,1,1,1,1,1,1,1,0,left,standard,brset
img14649,1,1,1,1,1,1,0,1,right,standard,brset
img14650,1,1,1,1,1,1,1,0,left,standard,brset
img14651,1,1,1,1,1,1,0,1,right,standard,brset
img14652,1,1,1,1,1,1,1,0,left,standard,brset
img14653,1,1,1,1,1,1,0,1,right,standard,brset
img14654,1,1,1,1,1,1,1,0,left,standard,brset
img14655,1,1,1,1,1,1,1,0,left,standard,brset
img14656,1,1,1,1,1,1,0,1,right,standard,brset
img14657,1,1,1,1,1,1,0,1,right,standard,brset
img14658,1,1,1,1,1,1,1,0,left,standard,brset
img14659,1,1,1,1,1,1,0,1,right,standard,brset
img14660,1,1,1,1,1,1,1,0,left,standard,brset
img14661,1,1,1,1,0,0,1,0,left,standard,brset
img14662,1,1,1,1,1,1,0,1,right,standard,brset
img14663,1,1,1,1,1,1,1,0,left,standard,brset
img14664,1,1,1,1,1,1,0,1,right,standard,brset
img14665,1,1,1,1,1,1,1,0,left,standard,brset
img14666,1,1,1,1,1,1,0,1,right,standard,brset
img14667,1,1,1,1,1,1,0,1,right,standard,brset
img14668,1,1,1,1,1,1,1,0,left,standard,brset
img14669,1,1,1,1,1,1,0,1,right,standard,brset
img14670,1,1,1,1,1,1,1,0,left,standard,brset
img14671,1,1,1,1,1,1,1,0,left,standard,brset
img14672,1,1,1,1,1,1,0,1,right,standard,brset
img14673,1,1,1,1,1,1,0,1,right,standard,brset
img14674,1,1,1,1,1,1,1,0,left,standard,brset
img14675,1,1,1,1,1,1,0,1,right,standard,brset
img14676,1,1,1,1,1,1,1,0,left,standard,brset
img14677,1,1,1,1,1,1,1,0,left,standard,brset
img14678,1,1,1,1,1,1,0,1,right,standard,brset
img14679,1,1,1,1,1,1,0,1,right,standard,brset
img14680,1,1,1,1,1,1,1,0,left,standard,brset
img14681,1,1,1,1,1,1,0,1,right,standard,brset
img14682,1,1,1,1,1,1,1,0,left,standard,brset
img14683,1,1,1,1,0,0,0,1,right,standard,brset
img14684,1,1,1,1,1,1,1,0,left,standard,brset
img14685,1,1,1,1,1,1,1,0,left,standard,brset
img14686,1,1,1,1,1,1,0,1,right,standard,brset
img14687,1,1,1,1,1,1,0,1,right,standard,brset
img14688,1,1,1,1,1,1,1,0,left,standard,brset
img14689,1,1,1,1,1,1,0,1,right,standard,brset
img14690,1,1,1,1,1,1,1,0,left,standard,brset
img14691,1,1,1,1,1,1,0,1,right,standard,brset
img14692,1,1,1,1,1,1,1,0,left,standard,brset
img14693,1,1,1,1,1,1,0,1,right,standard,brset
img14694,1,1,1,1,1,1,1,0,left,standard,brset
img14695,1,1,1,1,1,1,0,1,right,standard,brset
img14696,1,1,1,1,1,1,1,0,left,standard,brset
img14697,1,1,1,1,1,1,1,0,left,standard,brset
img14698,1,1,1,1,1,1,0,1,right,standard,brset
img14699,1,1,1,1,1,1,0,1,right,standard,brset
img14700,1,1,1,1,1,1,1,0,left,standard,brset
img14701,1,1,1,1,1,1,0,1,right,standard,brset
img14702,1,1,1,1,1,1,1,0,left,standard,brset
img14703,1,1,1,1,1,1,0,1,right,standard,brset
img14704,1,1,1,1,1,1,1,0,left,standard,brset
img14705,1,1,1,1,1,1,1,0,left,standard,brset
img14706,1,1,1,1,1,1,0,1,right,standard,brset
img14707,1,1,1,1,1,1,0,1,right,standard,brset
img14708,1,1,1,1,1,1,1,0,left,standard,brset
img14709,1,1,1,1,0,0,1,0,left,standard,brset
img14710,1,1,1,1,1,1,0,1,right,standard,brset
img14711,1,1,1,1,1,1,0,1,right,standard,brset
img14712,1,1,1,1,1,1,1,0,left,standard,brset
img14713,1,1,1,1,1,1,1,0,left,standard,brset
img14714,1,1,1,1,1,1,0,1,right,standard,brset
img14715,1,1,1,1,1,1,1,0,left,standard,brset
img14716,1,1,1,1,1,1,1,0,left,standard,brset
img14717,1,1,1,1,1,1,0,1,right,standard,brset
img14718,1,1,1,1,1,1,0,1,right,standard,brset
img14719,1,1,1,1,1,1,1,0,left,standard,brset
img14720,1,1,1,1,0,0,1,0,left,standard,brset
img14721,1,1,1,1,1,1,0,1,right,standard,brset
img14722,1,1,1,1,1,1,1,0,left,standard,brset
img14723,1,1,1,1,1,1,0,1,right,standard,brset
img14724,1,1,1,1,1,1,1,0,left,standard,brset
img14725,1,1,1,1,1,1,1,0,left,standard,brset
img14726,1,1,1,1,1,1,0,1,right,standard,brset
img14727,1,1,1,1,1,1,1,0,left,standard,brset
img14728,1,1,1,1,1,1,0,1,right,standard,brset
img14729,1,1,1,1,1,1,0,1,right,standard,brset
img14730,1,1,1,1,1,1,1,0,left,standard,brset
img14731,1,1,1,1,1,1,0,1,right,standard,brset
